user_id,timestamp,timestamp_end,sequence_id,mean_hr_bpm,hr_std_bpm,hr_min_bpm,hr_max_bpm,hr_range_bpm,hr_slope_bpm_per_s,nn_quality_ratio,sdnn_ms,rmssd_ms,pnn50_pct,mean_nn_ms,cv_nn,lf_power_ms2,hf_power_ms2,lf_hf_ratio,total_power_ms2,spo2_mean_pct,spo2_min_pct,spo2_std_pct,accel_x_mean,accel_y_mean,accel_z_mean,accel_x_var,accel_y_var,accel_z_var,accel_mag_mean,accel_mag_var,accel_peak,total_steps,cadence_spm,activity_label,fatigue_level,rpe_raw
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725316825,1773725344417,W100_1773725284443,99.6984,18.2758,78.9474,136.3636,57.4163,0.0927,0.5588,99.8225,140.6335,57.1429,619.9649,0.1610,597.0059,1246.6712,0.4789,1843.6771,78.7229,50.0000,5.7049,3.7175,-7.7673,3.2616,59.4029,177.2497,30.6498,14.2993,147.6214,83.6638,151,164.1780,Treadmill,3,10
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725326356,1773725353268,W101_1773725299443,94.3228,15.1253,75.0000,133.6303,58.6303,0.3804,0.5773,92.8744,113.9879,58.1818,650.8214,0.1427,1855.0522,3186.4557,0.5822,5041.5079,79.0930,50.0000,6.0168,3.2879,-8.3931,3.1804,72.3479,209.0333,40.0490,15.4859,172.9877,83.6638,138,153.8376,Treadmill,3,10
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725344450,1773725374441,W102_1773725314443,99.1830,16.7839,78.9474,136.3636,57.4163,-0.3102,0.5106,95.2192,121.1017,53.1915,620.9167,0.1534,1149.8742,6358.7092,0.1808,7508.5834,79.1616,50.0000,6.0384,3.0708,-8.2021,3.9326,63.2034,162.4759,38.6178,14.6744,141.1283,76.1656,127,127.0402,Treadmill,3,10
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725359440,1773725389437,W103_1773725329443,101.6001,18.2152,78.9474,136.3636,57.4163,0.0070,0.4624,102.7188,127.2128,61.9048,608.7674,0.1687,2923.8960,7881.8275,0.3710,10805.7235,77.8572,50.0000,5.7246,3.2795,-7.1755,4.6308,46.3028,77.4699,30.6014,12.7977,74.2809,76.1656,117,117.0117,Treadmill,3,10
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725374442,1773725404427,W104_1773725344443,119.2178,26.3925,82.0793,150.0000,67.9207,1.3789,0.5313,123.9781,156.8782,54.0000,530.4706,0.2337,6692.0748,13140.7903,0.5093,19832.8652,77.8947,69.1466,4.1144,4.6015,-5.9032,4.5968,24.4412,28.8817,21.0204,11.1845,26.4025,64.7160,110,110.0550,Treadmill,3,10
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725390106,1773725419419,W105_1773725359443,122.6206,24.2214,82.5309,150.0000,67.4691,0.0924,0.5278,112.1834,149.5252,57.1429,511.2281,0.2194,2620.3559,16708.6449,0.1568,19329.0007,77.5501,69.1466,3.1795,5.4008,-4.8986,3.9925,19.3211,14.9338,15.0813,10.4489,9.2614,35.1554,125,127.9318,Treadmill,3,10
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725404450,1773725434420,W106_1773725374443,123.7049,22.9570,81.4111,150.0000,68.5889,-0.3339,0.5625,106.3862,142.4194,56.6038,504.5000,0.2109,6818.4903,15042.9082,0.4533,21861.3985,78.2581,70.5643,3.3219,5.5524,-4.5613,3.6507,21.3842,15.3272,15.9749,10.4094,9.2930,35.1554,102,102.1038,Treadmill,3,9
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725419442,1773725449408,W107_1773725389443,125.7063,20.1688,81.8554,150.0000,68.1446,0.2257,0.6042,93.2976,126.1492,45.6140,492.0345,0.1896,3239.9647,11067.9045,0.2927,14307.8692,78.4879,70.5601,3.2953,5.3580,-4.3993,3.8693,23.1862,12.6979,15.9972,10.3013,8.7982,36.6149,106,106.1220,Treadmill,3,9
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725434448,1773725464429,W108_1773725404443,129.2634,16.9829,83.3333,150.0000,66.6667,0.5571,0.6082,73.5584,93.6777,43.1034,473.6610,0.1553,2015.7904,7752.6055,0.2600,9768.3958,78.5106,61.6734,4.1773,4.5871,-5.3171,4.5125,17.6912,10.6433,8.9054,10.0648,5.6146,36.6149,112,112.0710,Treadmill,3,9
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725449439,1773725479420,W109_1773725419443,131.3967,14.0933,93.7500,150.0000,56.2500,-0.0413,0.6800,53.9593,70.4879,44.7761,462.3529,0.1167,397.4919,855.3006,0.4647,1252.7925,77.6398,61.6733,4.7685,3.3660,-6.4796,5.2452,9.3976,7.0294,7.6990,10.0119,4.7137,37.2293,119,119.0774,Treadmill,3,9
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725464438,1773725494416,W110_1773725434443,131.6308,14.3512,88.2353,150.0000,61.7647,-0.2376,0.6783,55.6767,76.9225,46.7532,461.8077,0.1206,745.0248,1489.3889,0.5002,2234.4137,77.6787,61.6733,4.4453,2.6627,-6.4482,4.8248,17.6887,15.2016,12.8831,10.2842,11.9558,37.2293,143,143.1049,Treadmill,3,9
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725479427,1773725509406,W111_1773725449443,128.0521,19.1267,83.3333,150.0000,66.6667,-0.7402,0.6598,85.6960,118.0217,57.1429,481.1406,0.1781,1048.5850,1969.0651,0.5325,3017.6501,77.9588,61.6733,4.9833,2.9161,-6.6763,4.4471,20.9866,27.2206,15.8160,10.5982,24.5563,59.6931,119,119.0834,Treadmill,3,8
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725494453,1773725524437,W112_1773725464443,114.7305,19.3988,78.9474,136.3636,57.4163,-0.9737,0.4891,103.7981,110.7735,54.5455,540.3333,0.1921,2882.2009,12884.8380,0.2237,15767.0390,78.2486,63.8983,4.2582,3.0377,-6.6716,4.4084,25.0352,37.1847,19.6449,10.9836,34.3968,59.6931,123,123.0656,Treadmill,3,8
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725509436,1773725539412,W113_1773725479443,115.6999,18.0293,83.3333,136.3636,53.0303,0.5066,0.4681,91.0355,108.4722,55.8140,532.6364,0.1709,3827.6318,5726.0439,0.6685,9553.6757,78.6992,68.7216,3.1577,2.7986,-6.9911,4.4359,23.1136,35.6016,16.5306,10.8966,32.8946,59.6931,128,128.1025,Treadmill,3,8
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725524441,1773725554426,W114_1773725494443,114.5068,18.7815,78.9474,136.3636,57.4163,1.0188,0.5275,97.3268,109.1404,48.9362,539.7708,0.1803,3023.1241,7443.3395,0.4062,10466.4636,78.6515,69.8280,2.9848,3.9446,-6.8372,4.6199,14.2106,31.4807,13.1388,10.7417,27.0956,59.6931,126,126.0630,Treadmill,3,8
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725538797,1773725568149,W115_1773725509443,118.0794,16.3069,83.3333,136.3636,53.0303,0.3395,0.5673,80.4857,93.6470,50.0000,519.1356,0.1550,2607.9877,5057.9432,0.5156,7665.9308,78.0214,69.8280,2.7121,3.8824,-6.6841,5.0461,7.9633,18.6650,9.8747,10.3659,14.2646,47.4526,134,136.9606,Treadmill,2,7
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725554454,1773725584432,W116_1773725524443,123.4396,18.0250,83.3333,150.0000,66.6667,-0.1075,0.7128,81.2094,118.4602,59.0909,497.7463,0.1632,2579.3648,8002.6596,0.3223,10582.0244,78.1140,69.8280,2.8723,3.8542,-6.4969,5.1611,5.3268,11.4092,7.1377,10.0827,5.9133,47.4526,113,113.0848,Treadmill,2,7
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725569441,1773725599431,W117_1773725539443,115.6755,18.2485,78.6370,136.3636,57.7267,-0.1548,0.6111,94.2823,130.1821,61.1111,533.4000,0.1768,2926.8606,6353.3980,0.4607,9280.2586,78.0445,71.6745,3.2433,3.9461,-6.2852,5.0803,7.5745,12.1604,8.5804,10.1286,6.6131,47.4526,109,109.0382,Treadmill,2,7
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725584439,1773725614412,W118_1773725554443,111.7608,18.3978,78.6370,136.3636,57.7267,-0.0675,0.6484,97.8040,132.1119,67.2414,552.7966,0.1769,1524.1944,8472.1825,0.1799,9996.3769,77.6671,69.2493,3.4664,3.8052,-6.7421,5.1804,4.1729,5.0345,4.3274,9.8952,2.3923,25.5460,115,115.1036,Treadmill,2,7
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725602597,1773725629439,W119_1773725569443,109.3948,19.3396,77.4194,136.3636,58.9443,-0.4409,0.6154,102.4879,131.1977,69.0909,566.4107,0.1809,2813.4006,10574.3908,0.2661,13387.7914,77.6028,63.3770,3.8384,3.2870,-6.6822,4.7329,11.8236,28.8144,11.5417,10.4278,21.2980,74.5371,128,143.0594,Treadmill,2,7
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725612121,1773725639771,W120_1773725584443,105.9133,19.0667,75.0000,136.3636,61.3636,-0.6857,0.6196,105.3469,132.9545,67.8571,585.2456,0.1800,1563.4333,12251.4590,0.1276,13814.8923,77.7935,63.3770,4.1993,2.8326,-6.9438,4.3790,17.0799,46.0486,15.3469,10.8235,36.7441,74.5371,124,134.5413,Treadmill,2,7
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725629441,1773725659411,W121_1773725599443,98.5821,16.7427,73.8916,132.7434,58.8517,-0.3059,0.5765,104.1279,156.4184,75.0000,626.1020,0.1663,1712.8009,7688.2688,0.2228,9401.0697,77.9096,63.3770,4.2831,2.7191,-7.0814,4.5271,15.8742,47.8722,14.7914,10.8603,38.6257,74.5371,118,118.1181,Treadmill,2,7
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725644431,1773725674410,W122_1773725614443,107.4175,19.6320,77.4194,136.3636,58.9443,0.6341,0.6517,105.8659,153.7633,70.1754,577.6897,0.1833,1980.8711,5178.7440,0.3825,7159.6150,78.3011,53.8503,5.0890,1.9883,-6.3850,4.3868,27.8478,79.8669,17.0248,11.6585,52.7841,74.5371,117,117.0820,Treadmill,2,7
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725659449,1773725689420,W123_1773725629443,106.5480,20.8994,78.9474,136.3636,57.4163,-0.3801,0.6556,113.8103,156.3839,67.2414,585.2203,0.1945,2441.5492,3217.2533,0.7589,5658.8025,78.7583,56.6382,5.0782,2.0066,-7.4188,3.9803,34.4396,110.5868,17.3461,12.3891,83.7896,62.6485,124,124.1221,Treadmill,2,7
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725675944,1773725704440,W124_1773725644443,107.5412,21.4940,78.1250,136.3636,58.2386,-1.0240,0.6186,116.2407,151.9828,62.7119,580.9333,0.2001,1691.9812,4200.3418,0.4028,5892.3230,78.9472,56.6382,5.0253,1.9859,-7.7433,3.7473,39.6366,129.7348,20.9490,12.8533,103.0600,78.2257,149,156.8641,Treadmill,2,7
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725689441,1773725719432,W125_1773725659443,94.5672,15.6045,74.9064,125.0000,50.0936,-0.4020,0.5814,99.6192,155.4305,71.4286,650.7400,0.1531,525.5041,2314.8926,0.2270,2840.3967,79.3365,56.6382,5.1711,1.5503,-7.9564,3.3053,48.7912,163.0262,26.3972,13.6891,127.4553,78.2257,129,129.0409,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725704438,1773725734426,W126_1773725674443,101.1735,21.5993,74.9064,136.3636,61.4573,0.7381,0.6552,123.8039,165.0565,69.6429,619.1579,0.2000,858.5180,3941.0890,0.2178,4799.6070,78.3292,68.1973,4.6313,2.1228,-8.6116,3.6688,36.9645,128.4032,24.7695,12.8793,116.3867,78.2257,132,132.0528,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725719438,1773725749416,W127_1773725689443,109.4556,20.7008,78.9474,136.3636,57.4163,0.5733,0.5376,109.5691,147.5066,63.2653,568.6800,0.1927,2044.2141,11567.4671,0.1767,13611.6811,77.0863,66.7584,4.1923,2.2808,-7.3853,4.4427,28.6639,95.1038,24.5361,12.1744,79.5695,78.2257,129,129.0947,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725734461,1773725764442,W128_1773725704443,112.6201,19.2623,83.3333,136.3636,53.0303,-0.2890,0.5104,97.5299,135.7719,64.5833,549.3061,0.1776,1347.1062,3841.5494,0.3507,5188.6556,76.2007,60.5303,4.0956,2.6882,-7.2779,4.4819,34.8033,94.5982,25.4521,12.3391,82.8823,99.3132,131,131.0830,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725749441,1773725779411,W129_1773725719443,113.5414,19.2319,83.3333,147.7833,64.4499,-0.5125,0.5089,96.5719,139.2917,66.0714,544.6491,0.1773,1104.0585,9105.4664,0.1213,10209.5249,75.4033,54.7445,4.7450,2.5832,-7.0133,4.5010,37.6818,101.2154,27.2842,12.5377,85.1052,99.3132,163,163.1659,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725764450,1773725794435,W130_1773725734443,106.5564,19.3656,78.9474,136.3636,57.4163,-0.5307,0.4946,107.2975,152.3031,66.6667,582.3696,0.1842,3035.9572,9599.5190,0.3163,12635.4762,76.2858,54.7445,5.3672,2.4440,-6.9865,4.2554,46.1067,124.4007,33.1797,13.1858,102.7144,99.3132,133,133.0688,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725779441,1773725809427,W131_1773725749443,100.4315,18.1601,75.0000,136.3636,61.3636,0.0752,0.5714,108.2616,159.5065,72.5490,616.7500,0.1755,1465.6715,8002.5988,0.1831,9468.2703,76.3267,54.7445,5.9591,2.4914,-8.0020,3.6090,54.3397,148.0482,31.1831,13.8593,124.7550,99.3132,133,133.0643,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725794460,1773725824439,W132_1773725764443,99.2520,17.1399,75.0000,136.3636,61.3636,-0.4275,0.6374,99.2491,149.1888,64.9123,621.5000,0.1597,1240.6938,5487.5365,0.2261,6728.2303,77.0433,51.0656,6.6270,2.5479,-8.0181,3.5301,50.9698,128.3525,30.8355,13.7106,105.4190,89.4450,130,130.0932,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725809428,1773725839406,W133_1773725779443,96.9862,15.5955,78.9474,136.3636,57.4163,-0.2165,0.6932,89.9410,131.8262,55.0000,632.9672,0.1421,1210.9996,2890.8610,0.4189,4101.8607,78.0933,66.6788,5.4055,2.5207,-7.8013,3.3950,53.0401,125.1670,29.3308,13.6199,100.7770,89.4450,126,126.0946,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725824446,1773725854418,W134_1773725794443,97.6309,17.0951,78.9474,136.3636,57.4163,0.1386,0.6893,95.6296,142.2622,58.5714,631.1408,0.1515,796.9701,2655.2467,0.3001,3452.2168,77.0995,66.6788,5.1282,2.2569,-7.6476,3.5296,52.1414,117.4560,28.8983,13.3924,95.1758,89.4450,149,149.1417,Treadmill,2,7
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725839445,1773725869423,W135_1773725809443,100.0979,19.4629,78.9474,136.3636,57.4163,0.5640,0.6778,106.7489,144.0179,53.3333,619.9836,0.1722,146.5239,4105.7990,0.0357,4252.3229,77.2759,64.8878,5.1530,2.1138,-6.9402,3.5870,56.1436,127.2515,31.7271,13.4454,99.8446,81.5887,130,130.0954,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725854454,1773725884429,W136_1773725824443,101.7953,20.0689,78.9474,136.3636,57.4163,0.0326,0.5934,108.5163,152.1065,62.2642,610.6296,0.1777,2040.5396,8867.7998,0.2301,10908.3394,77.4634,50.0000,7.4103,2.1449,-6.7278,3.5829,60.0240,182.7699,35.7084,14.1801,140.1293,89.4476,133,133.1109,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725869426,1773725899406,W137_1773725839443,109.6838,21.2895,83.3333,136.3636,53.0303,0.2907,0.4787,110.7424,154.6918,65.9091,568.4000,0.1948,1304.3774,5533.0192,0.2357,6837.3966,76.8426,50.0000,7.6500,2.5583,-6.4369,4.1712,47.4126,162.8281,30.2148,13.4150,125.8699,89.4476,128,128.0854,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725884442,1773725914426,W138_1773725854443,119.4703,23.4446,83.3333,150.0000,66.6667,0.5520,0.6162,110.0008,143.0210,63.3333,523.5738,0.2101,3113.7744,7919.9229,0.3932,11033.6973,76.4988,50.0000,7.6861,2.8350,-6.0800,4.4215,38.8027,149.1334,26.0190,12.9130,111.7628,89.4476,135,135.0720,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725897829,1773725926196,W139_1773725869443,123.1037,21.1209,88.2353,150.0000,61.7647,0.3614,0.6019,92.1710,122.2459,56.2500,503.0462,0.1832,1216.5312,6677.3679,0.1822,7893.8991,76.3100,50.0000,7.3482,2.9603,-5.9680,4.7077,30.1973,119.2563,22.3113,12.2534,88.1620,89.4476,129,136.4285,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725914442,1773725944415,W140_1773725884443,128.3503,19.6656,92.1659,159.5745,67.4086,0.0488,0.5865,80.8218,112.5679,53.3333,479.7377,0.1685,1726.5425,4636.1346,0.3724,6362.6771,76.2066,51.7006,5.1042,3.2361,-5.3232,5.6776,10.4576,34.9190,9.0684,10.4041,17.2435,59.2780,114,114.1027,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725929441,1773725959437,W141_1773725899443,123.1326,21.0259,86.0832,150.0000,63.9168,-0.2354,0.6139,91.9019,113.0933,54.0984,502.8065,0.1828,2748.2528,4485.0104,0.6128,7233.2632,76.1987,51.4670,5.7271,3.0162,-6.2843,5.1185,16.4703,65.3788,12.9851,11.0787,46.8860,66.3737,119,119.0179,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725944435,1773725974404,W142_1773725914443,108.4320,20.3075,78.9474,136.3636,57.4163,-0.7765,0.5426,108.7518,146.3298,62.0000,573.5098,0.1896,2778.9895,5572.6895,0.4987,8351.6790,77.3067,55.6764,5.6895,2.5019,-7.4451,4.3320,30.9729,110.7178,21.0836,12.2592,92.9409,66.9475,123,123.1272,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725961615,1773725989413,W143_1773725929443,108.1311,21.7694,77.7202,136.3636,58.6434,-0.3235,0.5510,117.1101,164.9199,64.1509,578.2593,0.2025,3361.0119,3449.1344,0.9745,6810.1463,77.6079,55.6764,5.4196,2.3001,-7.2913,4.4946,31.3475,108.8409,21.8953,12.2733,90.1042,66.9475,145,156.4889,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725971139,1773725997824,W144_1773725944443,108.1551,21.5777,78.9474,136.3636,57.4163,-0.3110,0.5213,114.9073,162.5178,62.5000,577.4898,0.1990,741.7805,4739.7289,0.1565,5481.5093,77.6033,55.6764,5.6439,2.1186,-7.4622,4.2448,33.5702,120.4181,22.1626,12.4875,98.4035,66.9475,128,143.9038,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773725989443,1773726019409,W145_1773725959443,119.5820,23.8665,83.3333,150.0000,66.6667,0.4772,0.6146,109.8012,160.0862,62.0690,523.3898,0.2098,879.4082,4719.0128,0.1864,5598.4210,78.3693,60.1245,4.0793,2.3962,-7.1472,4.7077,24.4956,76.7908,17.1042,11.5683,63.5519,66.9475,125,125.1418,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773726004430,1773726034416,W146_1773725974443,128.3304,19.3179,88.2353,150.0000,61.7647,0.2836,0.6400,80.1046,100.2931,42.8571,479.4844,0.1671,2193.7937,4709.7001,0.4658,6903.4937,78.2051,70.2363,3.2063,3.0444,-6.4775,5.4884,8.5242,23.2644,7.5949,10.3174,14.2842,58.9344,123,123.0574,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773726019442,1773726049431,W147_1773725989443,133.2698,21.1755,93.7500,166.6667,72.9167,-0.0471,0.8350,79.0182,116.1405,51.7647,462.5814,0.1708,725.0675,1695.4950,0.4276,2420.5625,77.7333,59.7868,3.3906,3.5570,-7.1682,5.0363,3.6381,4.6673,3.9531,9.9660,2.3368,26.3571,127,127.0466,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773726034931,1773726064414,W148_1773726004443,127.8395,17.3615,88.2353,161.7251,73.4898,0.2904,0.7434,71.7649,97.4799,46.9880,478.9643,0.1498,977.8014,1543.3686,0.6336,2521.1700,77.8131,59.4196,2.7986,3.3909,-7.2017,4.9128,5.6372,5.1643,4.0509,9.9923,2.5051,26.3571,149,151.6154,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773726049444,1773726079439,W149_1773726019443,128.4618,16.3901,86.7052,150.0000,63.2948,-0.3589,0.7041,70.0088,96.2732,44.1176,475.8551,0.1471,1272.4136,3771.8583,0.3373,5044.2719,78.1803,59.4196,3.0912,3.3505,-7.2879,4.7416,8.3941,11.0159,5.2632,10.2076,7.3001,42.4036,124,124.0207,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773726064431,1773726094407,W150_1773726034443,128.2937,17.2282,86.7052,150.0000,63.2948,0.1470,0.6667,73.1686,100.7243,47.6923,477.3485,0.1533,1139.8195,3997.0080,0.2852,5136.8275,78.4585,59.4196,3.4444,2.7370,-7.7961,4.1065,25.7484,65.2572,18.2404,11.6756,58.0605,78.0565,127,127.1038,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773726079454,1773726109437,W151_1773726049443,110.2893,18.7851,83.3333,136.3636,53.0303,-0.7737,0.5426,98.8611,111.6061,52.0000,560.7451,0.1763,5635.9796,7089.6450,0.7950,12725.6245,78.5052,68.9144,3.1754,2.2627,-8.2993,3.9600,42.1950,111.9765,28.7505,13.0842,101.4049,80.2747,130,130.0737,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773726094430,1773726124406,W152_1773726064443,106.4610,19.2361,81.8554,136.3636,54.5082,-1.0413,0.4845,101.8778,115.1827,52.1739,581.8723,0.1751,5291.2204,2403.8979,2.2011,7695.1184,77.4172,50.0000,4.6477,2.1965,-8.8209,3.6920,54.4863,163.1111,37.0256,14.3367,145.3450,80.2747,136,136.1089,Treadmill,2,6
DiFQuLJHcnVnAAgH7PeYRBIMliv2,1773726109455,1773726139432,W153_1773726079443,117.8216,24.1763,83.3333,150.0000,66.6667,0.1672,0.6000,112.9466,126.7697,60.2941,532.1884,0.2122,1759.8882,3607.8210,0.4878,5367.7092,76.6697,50.0000,4.1133,2.3969,-8.1834,4.2262,44.9164,136.2519,31.8699,13.4552,122.5711,80.2747,158,158.1239,Treadmill,2,7
