user_id,timestamp,timestamp_end,sequence_id,mean_hr_bpm,hr_std_bpm,hr_min_bpm,hr_max_bpm,hr_range_bpm,hr_slope_bpm_per_s,nn_quality_ratio,sdnn_ms,rmssd_ms,pnn50_pct,mean_nn_ms,cv_nn,lf_power_ms2,hf_power_ms2,lf_hf_ratio,total_power_ms2,spo2_mean_pct,spo2_min_pct,spo2_std_pct,accel_x_mean,accel_y_mean,accel_z_mean,accel_x_var,accel_y_var,accel_z_var,accel_mag_mean,accel_mag_var,accel_peak,total_steps,cadence_spm,activity_label,fatigue_level,rpe_raw
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788729129,1773788759117,W0_1773788699141,78.6815,10.1487,62.3053,107.1429,44.8376,-0.1677,0.7375,93.7874,123.6664,51.7241,774.5085,0.1211,3142.0305,3729.9193,0.8424,6871.9498,77.9886,50.0,11.5157,0.7843,-2.8336,3.0739,21.7575,33.7186,23.4813,9.8026,0.9588,23.1105,58,58.0232,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788744138,1773788774131,W1_1773788714141,77.3478,10.3303,62.3053,107.1429,44.8376,0.2636,0.7183,96.8871,122.4356,54.0,788.4706,0.1229,2634.9608,9306.1026,0.2831,11941.0634,80.2211,50.0,11.2638,-0.9825,-2.3721,3.4882,2.8648,45.8315,28.9707,9.7776,0.8262,23.1105,54,54.0135,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788759132,1773788789123,W2_1773788729141,78.6675,9.2901,62.3053,107.1429,44.8376,0.0503,0.7,84.0008,110.8319,56.25,772.4694,0.1087,1318.2527,3885.6198,0.3393,5203.8725,79.8856,50.0,10.7398,-2.9483,-2.7025,1.6648,16.3758,43.2461,19.8802,9.8703,0.846,23.1105,50,50.0158,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788774130,1773788804119,W3_1773788744141,78.0878,9.1078,62.5,107.1429,44.6429,-0.0809,0.7101,85.3927,110.5036,62.5,778.1837,0.1097,3247.5774,3874.5968,0.8382,7122.1743,81.6312,50.0,9.9785,-5.2153,-2.3259,1.1854,19.1232,33.3912,13.5633,9.9382,1.3241,24.3238,37,37.0136,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788789141,1773788819126,W4_1773788759141,80.4406,10.7969,62.5,107.1429,44.6429,0.016,0.6912,93.9733,120.352,65.2174,758.3404,0.1239,1809.9386,4681.0385,0.3867,6490.9771,82.3961,52.2925,6.8528,-6.0476,1.5309,4.4505,13.6712,12.579,12.7089,9.8068,1.5093,24.3238,35,35.0181,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788804145,1773788834119,W5_1773788774141,78.4603,9.3284,62.5,107.1429,44.6429,0.0467,0.7342,88.3346,123.4724,59.6491,775.0862,0.114,2416.9149,6021.5288,0.4014,8438.4437,81.95,52.258,6.9476,-5.4118,1.6386,5.2215,13.5412,9.9744,13.5475,9.7481,1.2746,24.3238,37,37.0321,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788819143,1773788849124,W6_1773788789141,83.1512,13.5613,65.2174,115.3846,50.1672,0.2,0.7671,110.1759,167.6445,69.0909,739.2679,0.149,633.4184,8722.1502,0.0726,9355.5687,82.1217,66.3122,4.3213,-4.5761,1.6925,6.2758,9.898,11.0512,11.3948,9.7052,1.3445,24.3238,33,33.0215,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788834142,1773788864126,W7_1773788804141,89.192,12.9782,68.1818,115.3846,47.2028,0.3029,0.72,98.1762,140.6602,58.4906,686.8148,0.1429,2586.7279,8368.5176,0.3091,10955.2455,81.0444,62.0205,5.2863,-3.6291,0.675,7.2078,3.1206,20.9248,3.8869,9.6238,0.8922,26.4962,37,37.0204,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788849143,1773788879120,W8_1773788819141,87.8539,13.5068,65.2174,115.3846,50.1672,0.2483,0.6842,106.5661,135.3004,56.8627,699.1154,0.1524,1139.3973,9962.0741,0.1144,11101.4714,80.3741,62.0205,5.9135,-4.3736,-1.9131,6.4785,2.3976,23.1145,3.8144,9.6601,0.7676,26.4962,34,34.0261,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788864135,1773788894111,W9_1773788834141,93.098,12.546,68.1818,115.3846,47.2028,-0.0398,0.6104,93.0186,129.562,60.8696,656.8723,0.1416,1248.4314,4715.3285,0.2648,5963.7599,78.0988,57.6785,5.673,-5.1653,-4.1255,5.6659,0.9849,16.2578,2.8374,9.7323,1.1644,26.4962,53,53.0424,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788878113,1773788907063,W10_1773788849141,95.0564,14.5458,71.4286,125.0,53.5714,0.0117,0.618,99.9513,140.5688,61.1111,646.2727,0.1547,4109.4272,10487.0796,0.3919,14596.5068,76.6731,57.8926,5.0702,-5.2631,-5.3098,5.4466,0.8819,7.1588,2.3412,9.7366,1.1406,26.4962,67,69.4313,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788894146,1773788924127,W11_1773788864141,94.1935,15.515,71.4286,125.0,53.5714,0.2873,0.5823,106.8514,145.5401,71.1111,654.3261,0.1633,4707.8676,8523.8666,0.5523,13231.7342,76.0421,57.8926,4.5874,-5.1037,-4.9812,5.7698,2.0709,9.5712,3.0254,9.7794,3.1811,29.7049,75,75.0488,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788909145,1773788939131,W12_1773788879141,96.0825,15.0768,71.4286,125.0,53.5714,0.0073,0.5854,98.7562,147.6471,78.7234,639.7292,0.1544,6850.8589,4147.6721,1.6517,10998.531,73.54,56.3835,6.0833,-4.0309,-5.5584,5.565,11.2262,21.3662,7.3944,10.3675,10.6154,29.7049,100,100.0484,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788924139,1773788954128,W13_1773788894141,94.1293,16.1807,71.4286,125.0,53.5714,-0.4216,0.5926,107.5776,154.9526,78.7234,655.6667,0.1641,2815.7781,9052.3511,0.3111,11868.1292,72.9085,56.3835,6.5036,-3.2311,-6.256,5.3957,17.0583,32.6299,11.3409,11.0892,16.7494,36.036,115,115.0441,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788941984,1773788969121,W14_1773788909141,92.0832,14.0181,71.4286,125.0,53.5714,-0.215,0.5632,95.6818,138.7845,75.0,665.9796,0.1437,840.8406,4776.8073,0.176,5617.6479,74.4991,56.3835,7.3149,-2.8362,-6.0098,4.9543,22.0446,48.9653,14.3264,11.6107,19.2352,40.7778,137,151.4537,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788951482,1773788978797,W15_1773788924141,92.2646,13.8666,71.4286,125.0,53.5714,-0.0223,0.5747,90.7534,136.72,63.2653,663.78,0.1367,470.7399,3982.4112,0.1182,4453.1511,75.1432,59.3069,6.9634,-2.4212,-6.8863,4.4393,26.4808,49.9733,14.6827,12.0014,20.0943,40.7778,129,141.6804,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788969148,1773788999125,W16_1773788939141,100.5807,19.3854,75.0,136.3636,61.3636,-0.0625,0.6744,111.2189,146.8067,64.9123,617.6552,0.1801,2136.4068,5740.2831,0.3722,7876.6899,78.6537,55.6427,6.9183,-2.3022,-5.4878,4.7157,27.259,61.8588,14.8859,11.9802,18.1311,40.7778,119,119.0913,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788984141,1773789014115,W17_1773788954141,104.8942,19.1219,78.9474,136.3636,57.4163,0.3515,0.5795,101.6078,144.3575,64.0,590.3333,0.1721,1035.598,5666.155,0.1828,6701.753,80.9602,55.6427,6.1483,-2.2832,-5.317,4.199,33.5381,64.8137,14.2241,12.0839,17.6701,40.7778,115,115.1017,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773788999149,1773789029138,W18_1773788969141,104.3167,18.0969,78.9474,136.3636,57.4163,-0.0164,0.5349,97.476,128.2804,57.7778,591.8913,0.1647,1226.1289,6139.5981,0.1997,7365.7271,82.0674,55.6427,6.8767,-2.1164,-6.2714,4.3044,37.7704,56.2614,12.7347,12.2617,18.7536,28.1354,120,120.046,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789015833,1773789044139,W19_1773788984141,95.8446,15.9054,75.0,125.0,50.0,-0.3029,0.5326,103.02,129.716,64.5833,642.898,0.1602,1606.0169,10558.91,0.1521,12164.9269,82.7516,50.0,7.1642,-2.1831,-6.9125,3.9592,40.1101,54.4916,12.5496,12.4983,19.1678,28.1354,146,154.7375,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789025312,1773789051459,W20_1773788999141,90.9448,16.4518,71.4286,125.0,53.5714,-0.2385,0.5714,111.5912,145.2409,70.2128,679.6458,0.1642,2002.4843,11006.0091,0.1819,13008.4934,83.9551,50.0,5.8758,-2.5083,-8.0253,3.6028,42.6091,44.129,11.5917,12.7234,20.1223,28.1354,129,148.0093,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789044130,1773789074106,W21_1773789014141,85.5045,12.5557,68.1818,115.3846,47.2028,0.1213,0.625,97.8924,152.0228,69.3878,715.92,0.1367,713.1353,5648.1959,0.1263,6361.3312,84.0185,50.0,5.8955,-2.8697,-6.6804,4.7428,37.0682,42.7882,13.7227,12.2472,18.941,29.4617,130,130.1063,Treadmill,0.0,0.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789059140,1773789089102,W22_1773789029141,87.6187,16.0298,68.1818,125.0,56.8182,-0.1598,0.6585,112.5445,168.6236,71.6981,705.0926,0.1596,1693.1326,3498.3761,0.484,5191.5087,82.7697,50.0,6.0581,-3.1776,-5.4747,5.0503,33.9605,43.803,15.5001,11.857,18.2493,30.8746,129,129.1636,Treadmill,0.0,1.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789074155,1773789104132,W23_1773789044141,83.731,10.6343,68.1818,115.3846,47.2028,0.0166,0.5366,85.3939,132.9049,69.7674,727.3182,0.1174,1140.9737,2293.6759,0.4974,3434.6496,81.8692,64.6269,5.9516,-3.3241,-4.7863,5.5096,28.3364,39.2527,15.106,11.3917,17.2389,30.8746,126,126.0988,Treadmill,0.0,1.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789089373,1773789119123,W24_1773789059141,90.5067,15.9966,71.4286,125.0,53.5714,0.4388,0.5579,105.7618,166.1713,75.0,681.3774,0.1552,1494.3351,2359.9808,0.6332,3854.3158,80.2218,51.3076,7.8491,-3.5096,-5.3759,4.7399,35.5715,39.4875,18.0153,11.7201,19.3987,35.3876,153,154.2857,Treadmill,0.0,2.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789104125,1773789134105,W25_1773789074141,92.1057,16.1758,71.4286,125.0,53.5714,0.2896,0.5488,107.1018,177.5395,75.0,670.0,0.1599,3984.9179,6578.1445,0.6058,10563.0624,80.4009,51.3076,8.26,-3.2798,-5.8624,4.0954,40.4338,45.3882,17.3341,11.9744,21.6657,35.3876,123,123.0841,Treadmill,0.0,2.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789119140,1773789149138,W26_1773789089141,91.4882,15.8375,68.1818,125.0,56.8182,-0.0307,0.5976,111.0632,179.071,77.0833,674.7755,0.1646,1614.0713,5545.6763,0.2911,7159.7476,81.4346,51.3076,8.2707,-2.7734,-5.9182,3.9134,47.9707,50.8862,17.9714,12.3222,23.0226,35.3876,121,121.0081,Treadmill,0.0,2.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789134153,1773789164134,W27_1773789104141,94.2457,14.4889,71.4286,125.0,53.5714,0.105,0.6585,97.8744,141.5754,64.1509,651.537,0.1502,2282.2084,7951.9314,0.287,10234.1398,81.9058,52.0044,8.0677,-3.2562,-5.9425,3.0789,55.1651,52.5458,18.8799,12.5875,23.5427,35.3876,117,117.0741,Treadmill,0.0,2.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789149147,1773789179131,W28_1773789119141,94.5892,15.9224,71.4286,125.0,53.5714,0.1178,0.716,107.9343,148.3654,70.1754,652.2759,0.1655,2618.92,5961.132,0.4393,8580.0521,83.6075,66.2746,6.6425,-3.3908,-6.2028,2.878,55.3266,53.6432,16.879,12.5884,25.6354,34.812,115,115.0614,Treadmill,0.0,2.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789164128,1773789194112,W29_1773789134141,94.8194,16.2626,71.4286,125.0,53.5714,0.0068,0.6809,108.8348,147.392,68.254,651.2344,0.1671,2983.6939,5162.8182,0.5779,8146.5121,82.4724,50.0,8.2477,-3.582,-6.4755,2.858,54.4619,51.6662,17.4225,12.6683,25.9959,34.812,138,138.0759,Treadmill,1.0,3.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789179149,1773789209121,W30_1773789149141,96.7184,16.3486,71.4286,125.0,53.5714,0.157,0.6667,105.5511,138.0501,69.0909,637.9643,0.1654,1304.198,12448.9654,0.1048,13753.1634,81.9962,50.0,9.101,-3.9575,-6.6505,2.6044,52.9222,48.7407,16.5314,12.5884,26.4005,34.812,117,117.1113,Treadmill,1.0,3.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789194141,1773789224109,W31_1773789164141,94.8439,17.0891,68.1818,125.0,56.8182,0.0167,0.575,110.3835,155.3196,77.7778,652.2174,0.1692,3754.7015,12639.2228,0.2971,16393.9243,82.2549,50.0,8.7389,-4.4413,-6.5829,2.3624,54.9251,46.8968,16.8437,12.6115,28.2553,34.812,119,119.1291,Treadmill,1.0,3.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789209146,1773789239122,W32_1773789179141,90.712,13.8172,67.8733,115.3846,47.5113,-0.1009,0.5,98.0035,134.3515,59.4595,676.1842,0.1449,2065.7436,5573.8317,0.3706,7639.5753,81.9109,50.0,8.2966,-4.797,-6.4583,2.0544,55.1035,47.14,16.9504,12.6882,27.1448,29.5246,121,121.0989,Treadmill,1.0,3.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789224128,1773789254104,W33_1773789194141,89.2549,13.2304,67.8733,115.3846,47.5113,-0.2059,0.5333,98.9282,129.7362,58.9744,686.75,0.1441,1247.5012,16751.0842,0.0745,17998.5855,80.5242,52.2466,7.8029,-4.7426,-7.3959,1.6373,53.4548,41.9856,14.0534,12.7499,26.8064,29.5246,129,129.1033,Treadmill,1.0,4.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789238197,1773789267233,W34_1773789209141,84.5233,13.717,65.2174,115.3846,50.1672,-0.1324,0.6145,112.3731,157.7105,64.0,727.8235,0.1544,1244.1997,17776.3039,0.07,19020.5036,81.225,52.1625,6.5955,-4.9916,-7.645,1.3768,54.81,40.1534,14.1828,12.8572,29.0961,51.0417,135,139.482,Treadmill,1.0,4.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789254135,1773789284121,W35_1773789224141,92.4506,17.2816,71.4286,125.7862,54.3576,0.206,0.6296,116.6231,152.9259,66.0,670.5294,0.1739,1283.2111,16938.028,0.0758,18221.2391,81.9004,52.1625,6.928,-4.1961,-7.4691,1.9718,53.9142,45.4033,16.6309,12.797,29.4682,51.0417,120,120.056,Treadmill,1.0,4.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789269142,1773789299123,W36_1773789239141,94.6921,17.9683,71.4286,125.7862,54.3576,0.4609,0.622,116.6046,154.7263,76.0,655.4902,0.1779,890.3998,11650.6771,0.0764,12541.0769,82.045,52.1625,6.6237,-3.2638,-8.0269,1.8106,50.5663,49.758,17.9012,12.8057,32.5996,51.0417,120,120.0781,Treadmill,1.0,4.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789284134,1773789314125,W37_1773789254141,94.5773,18.5369,68.1818,125.0,56.8182,0.2454,0.5357,122.402,182.12,81.8182,658.0667,0.186,4804.3153,6568.6306,0.7314,11372.9459,83.3355,70.9065,4.9952,-3.4011,-7.8447,1.5328,52.3914,54.3495,22.8101,12.94,37.5635,51.0417,120,120.038,Treadmill,1.0,4.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789302085,1773789329127,W38_1773789269141,93.9405,16.5974,68.1818,125.0,56.8182,-0.442,0.5765,111.29,155.7707,68.75,658.0816,0.1691,3400.083,10986.2327,0.3095,14386.3157,83.5117,70.9065,5.0409,-3.5552,-8.4842,0.9803,49.376,51.7341,18.4485,12.9494,37.454,44.8902,136,150.8792,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789311589,1773789339018,W39_1773789284141,91.8091,13.4227,68.1818,115.3846,47.2028,0.1918,0.5233,97.7534,133.5848,68.1818,667.6889,0.1464,2617.4512,8430.7127,0.3105,11048.1639,83.6078,72.0804,4.6248,-3.8329,-9.0033,0.7671,47.5104,48.1509,16.8904,13.0526,38.5219,44.8902,130,142.1879,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789329134,1773789359105,W40_1773789299141,90.4604,12.5746,68.1818,115.3846,47.2028,-0.3308,0.5125,93.6093,133.526,55.0,676.1951,0.1384,3296.8624,7244.348,0.4551,10541.2103,84.4141,73.3573,4.1725,-3.6875,-7.6493,1.7555,45.7922,55.2079,20.3265,12.7238,34.622,44.8902,123,123.119,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789344150,1773789374136,W41_1773789314141,87.9511,12.3155,68.1818,115.3846,47.2028,-0.2946,0.6076,91.4306,135.8016,63.8298,694.8958,0.1316,199.104,3157.4261,0.0631,3356.53,84.3541,68.5774,4.1879,-3.4753,-8.1386,1.8482,42.2906,53.4188,15.1555,12.7689,29.5518,44.8902,125,125.0604,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789359153,1773789389140,W42_1773789329141,90.9025,17.0713,71.4286,125.0,53.5714,0.0285,0.5802,110.7069,165.9823,71.7391,680.6596,0.1626,776.6632,2863.4127,0.2712,3640.0759,83.8736,68.5774,4.5142,-3.0632,-8.4982,1.8733,41.7001,55.6437,15.4174,12.9469,30.2517,35.0373,123,123.0554,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789375532,1773789404118,W43_1773789344141,91.4256,17.0858,75.0,125.0,50.0,0.4392,0.5269,109.7821,161.2231,68.75,676.6327,0.1622,283.4122,3138.199,0.0903,3421.6112,83.315,68.5774,4.5849,-3.2371,-7.7248,2.0269,39.9912,62.8645,17.7888,12.7829,31.5032,42.1552,148,155.3208,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789389128,1773789419112,W44_1773789359141,101.251,22.8055,75.0,136.3636,61.3636,0.8851,0.5568,135.1142,173.5114,70.8333,622.7551,0.217,2331.0351,7627.5366,0.3056,9958.5717,83.2226,68.5774,4.8231,-3.6763,-8.0471,1.8562,37.5122,60.6834,17.6804,12.8493,32.4869,42.1552,123,123.0677,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789404145,1773789434114,W45_1773789374141,107.0062,22.0026,78.534,136.3636,57.8296,0.2592,0.5376,122.6901,159.9816,71.4286,585.68,0.2095,3457.5885,14314.6806,0.2415,17772.2691,82.6711,59.795,5.1895,-2.9719,-7.1361,2.3842,36.8171,63.2871,19.2512,12.3316,32.7281,42.1552,124,124.1283,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789419148,1773789449117,W46_1773789389141,108.873,20.9426,78.534,136.3636,57.8296,-0.6864,0.5263,114.5182,161.909,77.551,572.88,0.1999,2105.4095,12124.7528,0.1736,14230.1624,82.1331,57.9459,6.0879,-3.1547,-6.6566,2.7439,33.9757,59.7895,18.8346,11.9072,32.6112,42.1552,125,125.1314,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789434145,1773789464133,W47_1773789404141,106.5466,19.9245,78.2269,136.3636,58.1368,-0.1389,0.5376,110.3658,155.5464,73.4694,583.52,0.1891,1466.806,9799.2707,0.1497,11266.0767,82.079,57.945,5.5582,-3.1164,-7.3497,2.5937,36.1106,49.1059,15.5561,11.8793,30.112,34.3466,124,124.0517,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789449136,1773789479121,W48_1773789419141,100.9536,20.7906,75.0,136.3636,61.3636,-0.1798,0.68,124.4967,170.1913,74.6269,619.6471,0.2009,1020.2659,17059.642,0.0598,18079.9079,81.3992,57.945,5.6366,-3.0567,-7.94,2.2804,35.7637,51.2602,15.7945,12.1845,31.9437,41.6902,154,154.0796,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789464130,1773789494106,W49_1773789434141,99.8706,19.7733,75.0,136.3636,61.3636,-0.2684,0.6353,118.8452,166.9177,71.6981,624.0,0.1905,2826.7384,15034.9919,0.188,17861.7303,82.314,57.945,5.5017,-3.5538,-7.6928,2.4137,34.8749,52.6794,16.9581,12.2145,32.9534,41.6902,124,124.0993,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789479147,1773789509137,W50_1773789449141,102.8767,17.6353,78.2269,136.3636,58.1368,-0.2135,0.5341,101.0798,139.123,73.913,600.3404,0.1684,2070.7082,12851.5474,0.1611,14922.2557,83.054,70.2249,4.5558,-3.897,-6.9518,3.4076,29.1369,49.1476,17.1773,11.9734,27.2256,41.6902,122,122.0407,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789494154,1773789524136,W51_1773789464141,107.5209,17.8481,83.3333,136.3636,53.0303,0.0204,0.4149,92.9663,142.7549,78.9474,573.3333,0.1622,1228.066,3534.278,0.3475,4762.344,83.0623,68.9037,5.2423,-4.4261,-7.2305,2.9003,31.4994,53.6357,17.263,12.3429,30.3338,41.6902,119,119.0734,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789509131,1773789539102,W52_1773789479141,119.4816,23.2115,83.3333,150.0,66.6667,0.7659,0.5,106.8701,142.4154,63.2653,522.7,0.2045,1233.5637,10038.1233,0.1229,11271.6871,83.686,68.9037,5.0028,-4.3273,-7.6993,2.3505,35.7149,50.9119,15.8535,12.4477,31.0655,33.5801,122,122.1201,Treadmill,2.0,5.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789524129,1773789554113,W53_1773789494141,123.7553,22.2873,88.2353,150.0,61.7647,0.2047,0.5085,98.8661,136.2931,64.4068,502.4333,0.1968,2977.8328,5846.2348,0.5094,8824.0676,83.7418,68.9037,5.1945,-4.1798,-7.7881,2.0044,34.7549,52.0511,16.4041,12.4219,31.0496,41.1021,141,141.0776,Treadmill,2.0,6.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789539148,1773789569120,W54_1773789509141,125.1,21.3629,88.2353,150.0,61.7647,-0.1373,0.5146,94.5888,138.1173,61.5385,495.5849,0.1909,1799.9017,8553.2247,0.2104,10353.1264,83.5742,68.903,4.9272,-3.7783,-8.313,1.4259,41.0541,64.049,15.5768,13.0318,36.268,41.1021,122,122.116,Treadmill,2.0,6.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789554145,1773789584115,W55_1773789524141,126.8804,20.4629,88.2353,151.1335,62.8982,-0.2554,0.4902,87.4658,124.1722,63.2653,486.82,0.1797,1881.3273,5479.0454,0.3434,7360.3727,83.904,72.6219,4.4495,-2.8126,-8.5082,1.8513,43.3129,74.0749,17.7027,13.3525,40.5289,41.944,125,125.1272,Treadmill,2.0,6.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789569141,1773789599140,W56_1773789539141,115.2333,25.166,83.3333,151.1335,67.8002,-0.7225,0.61,121.6902,167.7433,65.0,546.9836,0.2225,3181.5905,9099.1786,0.3497,12280.7691,82.7776,71.1534,4.8238,-2.7608,-8.9369,2.3176,43.7656,79.6263,17.0127,13.8228,42.1966,41.944,124,124.0041,Treadmill,2.0,6.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789584139,1773789614126,W57_1773789554141,99.4441,20.937,77.2201,136.3636,59.1436,-0.8651,0.5761,116.5795,151.0778,61.5385,627.6792,0.1857,497.943,5284.252,0.0942,5782.1951,81.954,50.0,5.358,-2.6217,-10.1321,2.4603,46.5495,75.2774,14.6772,14.4509,43.26,41.944,134,134.0603,Treadmill,2.0,7.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789597786,1773789626413,W58_1773789569141,88.9963,13.3643,75.0,125.0,50.0,-0.6718,0.5521,88.2718,111.6583,57.6923,687.3019,0.1284,140.1239,3197.2261,0.0438,3337.3499,81.666,50.0,5.4106,-2.6213,-10.5592,2.1939,46.4105,70.0515,14.2486,14.4884,43.9804,41.944,138,144.6212,Treadmill,2.0,7.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789614142,1773789644130,W59_1773789584141,85.0451,9.7147,70.6714,125.0,54.3286,-0.1285,0.6098,71.7855,91.662,51.0204,713.58,0.1006,564.6403,2962.1933,0.1906,3526.8335,82.2602,50.0,5.3197,-2.5955,-10.3186,2.606,42.8978,72.0903,15.5588,14.388,43.5322,42.5525,124,124.0517,Treadmill,2.0,7.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789629160,1773789659140,W60_1773789599141,84.1408,9.8589,68.1818,107.1429,38.961,0.0846,0.5476,79.418,97.1542,53.3333,722.3043,0.11,1103.4027,4202.9679,0.2625,5306.3705,82.1074,50.0,5.6646,-2.4977,-10.059,2.8811,42.6196,78.3659,17.829,14.3765,47.8554,42.5525,125,125.0834,Treadmill,2.0,7.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789644138,1773789674111,W61_1773789614141,87.1546,13.1508,70.8383,125.0,54.1617,-0.0189,0.5227,90.9643,108.5023,51.1111,701.9783,0.1296,642.14,6109.1295,0.1051,6751.2694,82.3104,65.6573,4.4811,-2.5037,-9.8868,2.6864,42.1104,79.9008,20.3339,14.1727,52.7147,42.981,125,125.1147,Treadmill,2.0,7.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789661685,1773789689115,W62_1773789629141,88.6558,12.9874,73.9827,125.0,51.0173,0.0693,0.4565,88.7844,120.7533,60.9756,689.619,0.1287,1031.0445,5458.9654,0.1889,6490.0099,82.3922,65.6573,3.8913,-2.4761,-9.4237,2.9027,42.6359,82.149,20.4822,14.0526,51.1548,42.981,143,156.401,Treadmill,2.0,7.0
OgbaT3FX9kZ9PR7XyKD0LzUjk2k1,1773789671203,1773789698236,W63_1773789644141,87.7593,13.4929,71.4286,125.0,53.5714,-0.2033,0.5172,94.3924,125.409,70.4545,698.0222,0.1352,1733.1326,6864.3053,0.2525,8597.4379,82.1766,65.47,4.1037,-2.5853,-9.7641,2.6091,43.7996,78.7312,19.6865,14.1072,52.0343,42.981,129,143.1584,Treadmill,2.0,7.0
